,name,t0,t1,armor,artist,attack,cardClass,classes,collectible,collectionText,cost,dbfId,durability,elite,entourage,faction,flavor,health,hideStats,howToEarn,howToEarnGolden,id,mechanics,multiClassGroup,overload,playRequirements,playerClass,race,rarity,referencedTags,set,spellDamage,targetingArrowText,text,type,card_class_num,cardwin,w,winrates
1423,The Lich King,-30.4915294647,7.2339682579,,Glenn Rane,8.0,NEUTRAL,,1.0,,8.0,42818.0,,1.0,"[ICC_314t3, ICC_314t2, ICC_314t7, ICC_314t4, ICC_314t5, ICC_314t6, ICC_314t8, ICC_314t1]",,"""All that I am: anger, cruelty, vengeance, 8 attack - I bestow upon you, my chosen knight.""",8.0,,,,ICC_314,[TAUNT],,,,NEUTRAL,,LEGENDARY,,ICECROWN,,,"[x]<b>Taunt</b>
At the end of your turn,
add a random <b>Death Knight</b>
card to your hand.",MINION,0,2283.0,4150,0.550120481928
1424,The Marsh Queen,-20.839471817,-33.7358627319,,A.J. Nazzaro,,HUNTER,,1.0,,1.0,41368.0,,1.0,,,"Question: What's scarier, one giant angry dinosaur or 15 smaller vicious ones? Answer: AHHHHHHH THEY FOUND MEEEEEE",,,,,UNG_920,[QUEST],,,,HUNTER,,LEGENDARY,,UNGORO,,,"[x]<b>Quest:</b> Play seven
1-Cost minions.
<b>Reward:</b> Queen Carnassa.",SPELL,2,73.0,233,0.31330472103
1425,The Mistcaller,17.8358592987,7.17999649048,,Wei Wang,4.0,SHAMAN,,1.0,,6.0,2618.0,,1.0,,,"Calling the mist doesn't sound all that great.  ""Ooooh, it is slightly damp now!""",4.0,,,,AT_054,[BATTLECRY],,,,SHAMAN,,LEGENDARY,,TGT,,,<b>Battlecry:</b> Give all minions in your hand and deck +1/+1.,MINION,6,78.0,162,0.481481481481
1426,The Price of Power,13.2886362076,-7.05558490753,,,,DEATHKNIGHT,,,,1.0,45652.0,,,,,,,,,,ICCA08_028,[AI_MUST_PLAY],,,,DEATHKNIGHT,,,,ICECROWN,,,Destroy every spell in your opponent's hand and deck.,SPELL,10,0.0,1,0.0
1427,The Silver Hand,20.6472148895,-27.9634361267,,,,PALADIN,,,,2.0,2740.0,,,,,,,,,,AT_132_PALADIN,,,,{u'REQ_NUM_MINION_SLOTS': 1},PALADIN,,,,TGT,,,"<b>Hero Power</b>
Summon two 1/1 Recruits.",HERO_POWER,1,193.0,283,0.681978798587
1428,The Skeleton Knight,-5.17563819885,25.5191020966,,Mike Sass,7.0,NEUTRAL,,1.0,,6.0,2681.0,,1.0,,,Apparently it really was just a flesh wound.,4.0,,,,AT_128,[DEATHRATTLE],,,,NEUTRAL,,LEGENDARY,,TGT,,,"<b>Deathrattle:</b> Reveal a minion in each deck. If yours costs more, return this to your hand.",MINION,0,85.0,160,0.53125
1429,The Storm Guardian,44.3644561768,1.5939489603,,James Ryman,10.0,SHAMAN,,,,5.0,41842.0,,1.0,,,,10.0,,,,CFM_324t,[TAUNT],,,,SHAMAN,,LEGENDARY,,GANGS,,,<b>Taunt</b>,MINION,6,405.0,672,0.602678571429
1430,The Tidal Hand,34.8755187988,-26.53840065,,Andrew Hou,,PALADIN,,,,2.0,39154.0,,,,,,,,,,OG_006b,,,,{u'REQ_NUM_MINION_SLOTS': 1},PALADIN,,,,OG,,,"<b>Hero Power</b>
Summon a 1/1 Silver Hand Murloc.",HERO_POWER,1,79.0,185,0.427027027027
1431,The True King,18.4216270447,1.47561478615,,,,DEATHKNIGHT,,,,1.0,45651.0,,,,,,,,,,ICCA08_027,[AI_MUST_PLAY],,,,DEATHKNIGHT,,,,ICECROWN,,,Gain 100 Armor.,SPELL,10,0.0,1,0.0
1432,The Voraxx,26.7659683228,0.325339466333,,Jimmy Lo,3.0,NEUTRAL,,1.0,,4.0,41913.0,,1.0,,,I am the Voraxx.  I speak for the weeds.,3.0,,,,UNG_843,,,,,NEUTRAL,,LEGENDARY,,UNGORO,,,"[x]After you cast a spell on
this minion, summon a
1/1 Plant and cast
another copy on it.",MINION,0,53.0,116,0.456896551724
1433,Thing from Below,47.7759895325,-2.56944394112,,Slawomir Maniak,5.0,SHAMAN,,1.0,,6.0,38267.0,,,,,Just can't resist the opportunity to hang around with a bunch of totems.,5.0,,,,OG_028,[TAUNT],,,,SHAMAN,,RARE,,OG,,,"[x]<b>Taunt</b>
Costs (1) less for each
Totem you've summoned
this game.",MINION,6,18181.0,35025,0.519086366881
1434,Thistle Tea,25.6631412506,20.0740871429,,Matthew O'Connor,,ROGUE,,1.0,,6.0,38395.0,,,,,Aren't Thistles prickly?  Why would you drink them? I don't get Rogues.,,,,,OG_073,,,,{u'REQ_MINION_TARGET': 0},ROGUE,,RARE,,OG,,,Draw a card. Add 2 extra copies of it to your hand.,SPELL,8,69.0,189,0.365079365079
1435,Thoras Trollbane,19.6226787567,-9.24840641022,,James Ryman,2.0,PALADIN,,,,2.0,45619.0,,1.0,,,,2.0,,,,ICC_829t3,,,,,PALADIN,,LEGENDARY,,ICECROWN,,,,MINION,1,2.0,2,1.0
1436,Thoughtsteal,-27.5181884766,23.3487548828,,Alex Garner,,PRIEST,,1.0,,3.0,30.0,,,,,"""What do you get when you cast Thoughtsteal on an Orc?  Nothing!"" - Tauren joke",,,,,EX1_339,,,,,PRIEST,,COMMON,,EXPERT1,,,Copy 2 cards in your opponent's deck and add them to your hand.,SPELL,4,1892.0,4041,0.468200940361
1437,Thrall,43.8854598999,-5.30376625061,,,,SHAMAN,,1.0,,,1066.0,,,,,,30.0,,,,HERO_02,,,,,SHAMAN,,FREE,,CORE,,,,HERO,6,10.0,18,0.555555555556
1438,Thrallmar Farseer,3.79451394081,-10.834733963,,Efrem Palacios,2.0,NEUTRAL,,1.0,,3.0,765.0,,,,HORDE,"He's stationed in the Hellfire Peninsula, but he's hoping for a reassignment closer to Orgrimmar, or really anywhere the ground is less on fire.",3.0,,,,EX1_021,[WINDFURY],,,,NEUTRAL,,COMMON,,EXPERT1,,,<b>Windfury</b>,MINION,0,11.0,31,0.354838709677
1439,Thunder Bluff Valiant,46.5379600525,10.6462564468,,Sean McNally,3.0,SHAMAN,,1.0,,5.0,2615.0,,,,,"Allowing totems to attack is not cheating.  I mean, there isn't anything in the rule books about it.",6.0,,,,AT_049,[INSPIRE],,,,SHAMAN,,RARE,,TGT,,,<b>Inspire:</b> Give your Totems +2 Attack.,MINION,6,4002.0,6926,0.577822697083
1440,Thunder Lizard,-14.5263748169,-28.2949542999,,Hideaki Takamura,3.0,NEUTRAL,,1.0,,3.0,41257.0,,,,,What? THUNDER LIZARD is adapting!,3.0,,,,UNG_082,[BATTLECRY],,,,NEUTRAL,BEAST,COMMON,[ADAPT],UNGORO,,,"<b>Battlecry</b>: If you played an Elemental last turn, <b>Adapt</b>.",MINION,0,61.0,204,0.299019607843
1441,Ticking Abomination,5.57075691223,7.62924385071,,Mike Sass,5.0,NEUTRAL,,1.0,,4.0,42782.0,,,,,Abomination. Emphasis on the second syllable.,6.0,,,,ICC_099,[DEATHRATTLE],,,,NEUTRAL,,RARE,,ICECROWN,,,<b>Deathrattle:</b> Deal 5 damage to your minions.,MINION,0,3.0,6,0.5
1442,Tidal Surge,41.8610038757,-1.55338430405,,Max Grecke,,SHAMAN,,1.0,,4.0,41521.0,,,,,Also good for removing pesky stains.,,,,,UNG_817,,,,"{u'REQ_MINION_TARGET': 0, u'REQ_TARGET_TO_PLAY': 0}",SHAMAN,,COMMON,,UNGORO,,,Deal $4 damage to a minion. Restore #4 Health to your hero.,SPELL,6,318.0,613,0.518760195759
1443,Timber Wolf,-30.8878917694,-34.8611297607,,Malcolm Davis,1.0,HUNTER,,1.0,,1.0,606.0,,,,,Other beasts totally dig hanging out with timber wolves.,1.0,,Unlocked at Level 1.,Unlocked at Level 23.,DS1_175,[AURA],,,,HUNTER,BEAST,FREE,,CORE,,,Your other Beasts have +1 Attack.,MINION,2,615.0,1360,0.452205882353
1444,Time Rewinder,-10.6723642349,6.37823724747,,Nutthapon Petthai,,NEUTRAL,,,,1.0,2152.0,,,,,,,,,,PART_002,,,,"{u'REQ_FRIENDLY_TARGET': 0, u'REQ_MINION_TARGET': 0, u'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,,GVG,,,Return a friendly minion to your hand.,SPELL,0,38.0,77,0.493506493506
1445,Time Warp,-7.37794971466,60.2013549805,,Rafael Zanchetin,,MAGE,,,,5.0,41167.0,,1.0,,,,,,,,UNG_028t,,,,,MAGE,,LEGENDARY,,UNGORO,,,Take an extra turn.,SPELL,9,579.0,781,0.741357234315
1446,Timepiece of Horror,-5.45800018311,24.5637187958,,,,NEUTRAL,,,,10.0,19615.0,,,,,,,,,,LOEA16_4,[ImmuneToSpellpower],,,,NEUTRAL,,,,LOE,,,Deal $10 damage randomly split among all enemies.,SPELL,0,17.0,37,0.459459459459
1447,Tinker's Sharpsword Oil,28.8285713196,22.3344764709,,Den,,ROGUE,,1.0,,4.0,2095.0,,,,,"""Get ready to strike oil!"" - Super-cheesy battle cry",,,,,GVG_022,[COMBO],,,{u'REQ_MINION_TARGET': 0},ROGUE,,COMMON,,GVG,,,Give your weapon +3 Attack. <b>Combo:</b> Give a random friendly minion +3 Attack.,SPELL,8,97.0,165,0.587878787879
1448,Tinkertown Technician,-14.1158351898,10.3571186066,,Gabor Szikszai,3.0,NEUTRAL,,1.0,,3.0,2070.0,,,"[PART_007, PART_006, PART_005, PART_001, PART_003, PART_002, PART_004]",,Won't you take me to... Tinkertown?,3.0,,,,GVG_102,[BATTLECRY],,,,NEUTRAL,,COMMON,,GVG,,,"<b>Battlecry:</b> If you have a Mech, gain +1/+1 and add a <b>Spare Part</b> to your hand.",MINION,0,98.0,203,0.48275862069
1449,Tinkmaster Overspark,-2.26071405411,19.5277481079,,Tom Baxa,3.0,NEUTRAL,,1.0,,3.0,570.0,,1.0,,ALLIANCE,Tinkmaster Overspark nearly lost his Tinker's license after the Great Ironforge Squirrel Stampede of '09.,3.0,,,,EX1_083,[BATTLECRY],,,,NEUTRAL,,LEGENDARY,,EXPERT1,,Transform a minion into a 5/5 or a 1/1 at random.,"[x]<b>Battlecry:</b> Transform
another random minion
into a 5/5 Devilsaur
 or a 1/1 Squirrel.",MINION,0,142.0,345,0.411594202899
1450,Tiny Knight of Evil,-41.0649223328,-8.40177345276,,Raymond Swanland,3.0,WARLOCK,,1.0,,2.0,2777.0,,,,,"""No, no, no. I asked for a tiny JESTER of evil.""",2.0,,,,AT_021,,,,,WARLOCK,DEMON,RARE,,TGT,,,"Whenever you discard a card, gain +1/+1.",MINION,3,212.0,454,0.466960352423
1451,Tirion Fordring,29.046880722,-35.1891670227,,Brom,6.0,PALADIN,,1.0,,8.0,890.0,,1.0,,,"If you haven't heard the Tirion Fordring theme song, it's because it doesn't exist.",6.0,,,,EX1_383,"[DEATHRATTLE, DIVINE_SHIELD, TAUNT]",,,,PALADIN,,LEGENDARY,,EXPERT1,,,<b>Divine Shield</b>. <b>Taunt</b>. <b>Deathrattle:</b> Equip a 5/3 Ashbringer.,MINION,1,5328.0,9767,0.545510392137
1452,Tol'vir Stoneshaper,30.4681167603,2.10796380043,,Mike Azevedo,3.0,NEUTRAL,,1.0,,4.0,41241.0,,,,,He spends a lot of time keeping himself in stoneshape.,5.0,,,,UNG_070,[BATTLECRY],,,,NEUTRAL,,RARE,"[DIVINE_SHIELD, TAUNT]",UNGORO,,,"[x]<b>Battlecry:</b> If you played an
Elemental last turn, gain
 <b>Taunt</b> and <b>Divine Shield</b>.",MINION,0,1214.0,2353,0.515937101572
1453,Tol'vir Warden,-19.3953742981,-32.5434532166,,Mike Azevedo,3.0,HUNTER,,1.0,,5.0,41354.0,,,,,Ferocious in combat… and even more terrifying in pet battles.,5.0,,,,UNG_913,[BATTLECRY],,,,HUNTER,,RARE,,UNGORO,,,<b>Battlecry:</b> Draw two 1-Cost minions from your deck.,MINION,2,262.0,569,0.460456942004
1454,Tomb Lurker,6.96187353134,0.365161657333,,Arthur Bozonnet,5.0,NEUTRAL,,1.0,,5.0,42781.0,,,,,"She hangs out in all the tombs, but she rarely posts.",3.0,,,,ICC_098,[BATTLECRY],,,,NEUTRAL,,EPIC,[DEATHRATTLE],ICECROWN,,,"[x]<b>Battlecry:</b> Add a random
<b>Deathrattle</b> minion that died
this game to your hand.",MINION,0,3.0,5,0.6
1455,Tomb Pillager,31.1145687103,26.0176429749,,Dave Allsop,5.0,ROGUE,,1.0,,4.0,2884.0,,,,,"After the guild broke up, he could no longer raid the tombs.",4.0,,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",LOE_012,[DEATHRATTLE],,,,ROGUE,,COMMON,,LOE,,,<b>Deathrattle:</b> Add a Coin to your hand.,MINION,8,6524.0,12623,0.516834349996
1456,Tomb Spider,-25.9343318939,-28.1161518097,,Turovec Konstantin,3.0,NEUTRAL,,1.0,,4.0,2919.0,,,,,"Less serious than its cousin, the Grave Spider.",3.0,,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",LOE_047,[BATTLECRY],,,,NEUTRAL,BEAST,COMMON,[DISCOVER],LOE,,,<b>Battlecry: Discover</b> a Beast.,MINION,0,77.0,225,0.342222222222
1457,Tortollan Forager,-5.36797952652,-30.9248027802,,Jerry Mascho,2.0,DRUID,,1.0,,2.0,41252.0,,,,,"In the Tortollan tongue, Un’goro is known as the “Land of the Lost and Found.”",2.0,,,,UNG_078,[BATTLECRY],,,,DRUID,,COMMON,,UNGORO,,,<b>Battlecry:</b> Add a random minion with 5 or more Attack to your hand.,MINION,5,526.0,1207,0.435791217896
1458,Tortollan Primalist,-17.7356452942,15.7083053589,,Zoltan Boros,5.0,NEUTRAL,,1.0,,8.0,41264.0,,,,,I see pizza in my future.,4.0,,,,UNG_088,[BATTLECRY],,,,NEUTRAL,,EPIC,[DISCOVER],UNGORO,,,<b>Battlecry:</b> <b>Discover</b> a spell and cast it with random targets.,MINION,0,50.0,124,0.403225806452
1459,Tortollan Shellraiser,-32.1861495972,19.0543003082,,Garrett Hanna,2.0,PRIEST,,1.0,,4.0,41180.0,,,,,A hero... In a half-shell.,6.0,,,,UNG_037,"[DEATHRATTLE, TAUNT]",,,,PRIEST,,COMMON,,UNGORO,,,"[x]<b>Taunt</b>
<b>Deathrattle:</b> Give a random
 friendly minion +1/+1.",MINION,4,1462.0,2917,0.501199862873
1460,Toshley,-18.9907665253,13.3034486771,,Zoltan & Gabor,5.0,NEUTRAL,,1.0,,6.0,2083.0,,1.0,"[PART_007, PART_006, PART_005, PART_003, PART_002, PART_001, PART_004]",,Something about power converters.,7.0,,,,GVG_115,"[BATTLECRY, DEATHRATTLE]",,,,NEUTRAL,,LEGENDARY,,GVG,,,<b>Battlecry and Deathrattle:</b> Add a <b>Spare Part</b> card to your hand.,MINION,0,47.0,97,0.484536082474
1461,Totem Golem,49.3401298523,8.5935754776,,Steve Prescott,3.0,SHAMAN,,1.0,,2.0,2610.0,,,,,What happens when you glue a buncha totems together.,4.0,,,,AT_052,[OVERLOAD],,1.0,,SHAMAN,TOTEM,COMMON,,TGT,,,<b>Overload:</b> (1),MINION,6,18906.0,35929,0.526204458794
1462,Totemic Call,47.2400436401,-1.27428686619,,,,SHAMAN,,,,2.0,687.0,,,"[CS2_050, CS2_051, CS2_052, NEW1_009]",,,,,,,CS2_049,,,,"{u'REQ_NUM_MINION_SLOTS': 1, u'REQ_ENTIRE_ENTOURAGE_NOT_IN_PLAY': 0}",SHAMAN,,FREE,,CORE,,,"<b>Hero Power</b>
Summon a random Totem.",HERO_POWER,6,68822.0,144408,0.476580244862
1463,Totemic Might,44.7879180908,9.66416072845,,Trent Kaniuga,,SHAMAN,,1.0,,0.0,830.0,,,,,Totem-stomping is no longer recommended.,,,Unlocked at Level 6.,Unlocked at Level 28.,EX1_244,,,,,SHAMAN,,FREE,,CORE,,,Give your Totems +2 Health.,SPELL,6,357.0,672,0.53125
1464,Totemic Slam,38.1550483704,3.74750423431,,,,SHAMAN,,,,2.0,2742.0,,,,,,,,,,AT_132_SHAMAN,,,,{u'REQ_NUM_MINION_SLOTS': 1},SHAMAN,,,,TGT,,,"<b>Hero Power</b>
Summon a Totem of your choice.",HERO_POWER,6,111.0,183,0.606557377049
1465,Tournament Attendee,-21.3784008026,-9.35576438904,,Adam Byrne,2.0,NEUTRAL,,1.0,,1.0,2499.0,,,,,He was so excited to get season tickets to this year's Grand Tournament.  He normally doesn't get them at first and has to buy them from Ogre scalpers.,1.0,,,,AT_097,[TAUNT],,,,NEUTRAL,,COMMON,,TGT,,,<b>Taunt</b>,MINION,0,94.0,216,0.435185185185
1466,Tournament Medic,-4.87946271896,20.090303421,,Sean McNally,1.0,NEUTRAL,,1.0,,4.0,2575.0,,,,,The medic tournament is less entertaining than the Grand Tournament.,8.0,,,,AT_091,[INSPIRE],,,,NEUTRAL,,COMMON,,TGT,,,<b>Inspire:</b> Restore 2 Health to your hero.,MINION,0,64.0,161,0.39751552795
1467,Toxic Arrow,15.2865247726,6.79430150986,,Zoltan Boros,,HUNTER,,1.0,,2.0,42648.0,,,,,What doesn't kill you makes you toxic.,,,,,ICC_049,,,,"{u'REQ_MINION_TARGET': 0, u'REQ_TARGET_TO_PLAY': 0}",HUNTER,,EPIC,[POISONOUS],ICECROWN,,,"Deal $2 damage to a minion. If it survives, give it <b>Poisonous</b>.",SPELL,2,8.0,16,0.5
1468,Toxic Sewer Ooze,-19.8880271912,-2.01235079765,,Anton Magdalina,4.0,NEUTRAL,,1.0,,3.0,40921.0,,,,,"When Sergeant Sally shows up unexpectedly, DO NOT FLUSH YOUR MANA CRYSTALS DOWN THE TOILET.",3.0,,,,CFM_655,[BATTLECRY],,,,NEUTRAL,,COMMON,,GANGS,,,<b>Battlecry:</b> Remove 1 Durability from your opponent's weapon.,MINION,0,21.0,41,0.512195121951
1469,Tracking,-30.7493095398,-39.3144607544,,Mauro Cascioli,,HUNTER,,1.0,,1.0,1047.0,,,,,For the person who just cannot decide what card to put into a deck!,,,Unlocked at Level 1.,Unlocked at Level 15.,DS1_184,,,,,HUNTER,,FREE,,CORE,,,Look at the top 3 cards of your deck. Draw one and discard the others.,SPELL,2,2381.0,5039,0.472514387775
1470,Trade Prince Gallywix,12.7056379318,9.89805221558,,Wei Wang,5.0,ROGUE,,1.0,,6.0,1993.0,,1.0,,,Gallywix believes in supply and demand. He supplies the beatings and demands you pay up!,8.0,,,,GVG_028,,,,,ROGUE,,LEGENDARY,,GVG,,,"Whenever your opponent casts a spell, gain a copy of it and give them a Coin.",MINION,8,7.0,17,0.411764705882
1471,Transcendence,22.8156585693,-7.18254613876,,,,NEUTRAL,,,,1.0,1674.0,,,,,,,,,,TU4f_006,,,,,NEUTRAL,,COMMON,,MISSIONS,,,"Until you kill Cho's minions, he can't be attacked.",SPELL,0,1.0,1,1.0
1472,Transmute Spirit,38.2500915527,1.03192532063,,,,NEUTRAL,,,,2.0,42982.0,,,,,,,,,,ICC_481p,,,,"{u'REQ_FRIENDLY_TARGET': 0, u'REQ_MINION_TARGET': 0, u'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,,ICECROWN,,,<b>Hero Power:</b> Transform a friendly minion into a random one that costs (1) more.,HERO_POWER,0,10.0,29,0.344827586207
1473,Treachery,-37.2867736816,-6.8882188797,,Jim Nelson,,WARLOCK,,1.0,,3.0,42565.0,,,,,Never look a gift minion in the mouth.,,,,,ICC_206,,,,"{u'REQ_FRIENDLY_TARGET': 0, u'REQ_MINION_TARGET': 0, u'REQ_TARGET_TO_PLAY': 0}",WARLOCK,,EPIC,,ICECROWN,,,Choose a friendly minion and give it to your opponent.,SPELL,3,16.0,32,0.5
1474,Treant,-2.91179442406,-16.4468269348,,,2.0,DRUID,,,,2.0,600.0,,,,,,2.0,,,,EX1_158t,,,,,DRUID,,,,EXPERT1,,,,MINION,5,24.0,52,0.461538461538
1475,Tree of Life,-3.12282729149,-14.6639385223,,Steve Prescott,,DRUID,,1.0,,9.0,2001.0,,,,,Healing: It grows on trees!,,,,,GVG_033,,,,,DRUID,,EPIC,,GVG,,,Restore all characters to full Health.,SPELL,5,6.0,22,0.272727272727
1476,Trogg Beastrager,-30.4882640839,-34.1596221924,,Adam Byrne,3.0,HUNTER,,1.0,,2.0,40684.0,,,,,Still angry that the Gadgetzan Rager Club wouldn't accept him as a member.,2.0,,,,CFM_338,[BATTLECRY],,,,HUNTER,,RARE,,GANGS,,,<b>Battlecry:</b> Give a random Beast in your hand +1/+1.,MINION,2,442.0,944,0.468220338983
1477,Trogg No Stupid,-5.28864908218,5.52512073517,,,,SHAMAN,,,,,15001.0,,,,,,,,,,LOE_018e,,,,,SHAMAN,,,,LOE,,,Increased Attack.,ENCHANTMENT,6,5.0,7,0.714285714286
1478,Troggzor the Earthinator,-7.44060373306,-3.16218400002,,Mike Sass,6.0,NEUTRAL,,1.0,,7.0,2086.0,,1.0,,,He keeps earthinating the countryside despite attempts to stop him.,6.0,,,,GVG_118,,,,,NEUTRAL,,LEGENDARY,,GVG,,,"Whenever your opponent casts a spell, summon a Burly Rockjaw Trogg.",MINION,0,7.0,23,0.304347826087
1479,Truesilver Champion,28.9594364166,-35.791469574,,Ryan Sook,4.0,PALADIN,,1.0,,4.0,847.0,2.0,,,,"It Slices, it Dices. You can cut a tin can with it. (But you wouldn't want to.)",,,Unlocked at Level 2.,Unlocked at Level 40.,CS2_097,,,,,PALADIN,,FREE,,CORE,,,"Whenever your hero attacks, restore 2 Health to it.",WEAPON,1,9878.0,19291,0.512052252346
1480,Tundra Rhino,-30.8028335571,-36.1393051147,,Lars Grant-West,2.0,HUNTER,,1.0,,5.0,699.0,,,,,Tundra rhinos are often mistaken for kodos.  Or am I mistaken?,5.0,,Unlocked at Level 8.,Unlocked at Level 43.,DS1_178,[AURA],,,,HUNTER,BEAST,FREE,[CHARGE],CORE,,,Your Beasts have <b>Charge</b>.,MINION,2,2449.0,4961,0.493650473695
1481,Tunnel Trogg,49.1690254211,8.51393985748,,Andrew Hou,1.0,SHAMAN,,1.0,,1.0,2890.0,,,,,"Sure, they're ugly, but they live in tunnels.  You try your beauty routine without natural light.",3.0,,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",LOE_018,,,,,SHAMAN,,COMMON,[OVERLOAD],LOE,,,"Whenever you <b>Overload</b>, gain +1 Attack per locked Mana Crystal.",MINION,6,19293.0,35060,0.550285225328
1482,Tuskarr Fisherman,6.24685096741,6.06480360031,,Matt Dixon,2.0,NEUTRAL,,1.0,,2.0,42775.0,,,,,"If you bring him 500 fish, he'll give you this sweet Kalu'ak Fishing Pole.",3.0,,,,ICC_093,[BATTLECRY],,,"{u'REQ_FRIENDLY_TARGET': 0, u'REQ_MINION_TARGET': 0, u'REQ_TARGET_IF_AVAILABLE': 0}",NEUTRAL,,COMMON,[SPELLPOWER],ICECROWN,,,<b>Battlecry:</b> Give a friendly minion <b>Spell Damage +1</b>.,MINION,0,2.0,6,0.333333333333
1483,Tuskarr Jouster,22.5617675781,-27.7309341431,,Skan Srisuwan,5.0,PALADIN,,1.0,,5.0,2504.0,,,,,Just could not be talked out of using his turtle for the joust...,5.0,,,,AT_104,[BATTLECRY],,,,PALADIN,,RARE,,TGT,,,"<b>Battlecry:</b> Reveal a minion in each deck. If yours costs more, restore 7 Health to your hero.",MINION,1,42.0,111,0.378378378378
1484,Tuskarr Totemic,47.7384567261,10.1895809174,,Eva Widermann,3.0,SHAMAN,,1.0,,3.0,2513.0,,,,,Turns out the tuskarr aren't real choosy about their totems.,2.0,,,,AT_046,[BATTLECRY],,,,SHAMAN,,COMMON,,TGT,,,<b>Battlecry:</b> Summon a random basic Totem.,MINION,6,4970.0,9669,0.514013858724
1485,Twilight Darkmender,-23.0957946777,25.8137321472,,Alex Garner,6.0,PRIEST,,1.0,,5.0,38429.0,,,,,"First she separates them from the lights, washes them in cold water, and hang-dries.",5.0,,,,OG_096,"[BATTLECRY, RITUAL]",,,,PRIEST,,RARE,,OG,,,"<b>Battlecry:</b> If your C'Thun  has at least 10 Attack, restore 10 Health to your hero.",MINION,4,237.0,548,0.432481751825
1486,Twilight Drake,-41.656463623,2.00600123405,,Jaemin Kim,4.0,NEUTRAL,,1.0,,4.0,1037.0,,,,,Twilight drakes feed on Mystical Energy.  And Tacos.,1.0,,,,EX1_043,[BATTLECRY],,,,NEUTRAL,DRAGON,RARE,,EXPERT1,,,<b>Battlecry:</b> Gain +1 Health for each card in your hand.,MINION,0,6959.0,12854,0.541387894819
1487,Twilight Elder,-2.40793967247,30.9245758057,,Tooth,3.0,NEUTRAL,,1.0,,3.0,38868.0,,,,,Just doesn't understand those Twilight Youngsters any more - with their comic books and their rock music.,4.0,,,,OG_286,[RITUAL],,,,NEUTRAL,,COMMON,,OG,,,"At the end of your turn, give your C'Thun +1/+1 <i>(wherever it is).</i>",MINION,0,1516.0,3374,0.449318316538
1488,Twilight Elemental,36.5418434143,2.65086507797,,A. J. Nazzaro,4.0,SHAMAN,,,,3.0,38273.0,,,,,,2.0,,,,OG_031a,,,,,SHAMAN,ELEMENTAL,EPIC,,OG,,,,MINION,6,3.0,5,0.6
1489,Twilight Endurance,2.8325343132,-1.00036406517,,,,NEUTRAL,,,,,2428.0,,,,,,,,,,BRM_004e,,,,,NEUTRAL,,,,BRM,,,Increased Health.,ENCHANTMENT,0,0.0,1,0.0
1490,Twilight Flamecaller,-12.6911096573,49.5066795349,,Anton Zemskov,2.0,MAGE,,1.0,,3.0,38409.0,,,,,Make sure you summon a Twilight Marshmallowcaller too! Mmmm Mmm Mmm!!,2.0,,,,OG_083,[BATTLECRY],,,,MAGE,,COMMON,,OG,,,<b>Battlecry:</b> Deal 1 damage to all enemy minions.,MINION,9,409.0,917,0.446019629226
1491,Twilight Geomancer,7.06288766861,-17.1855773926,,Eric Braddock,1.0,NEUTRAL,,1.0,,2.0,38864.0,,,,,"""Ok C'Thun, repeat after me: 'Your mother was a hamster.'""",4.0,,,,OG_284,"[BATTLECRY, RITUAL, TAUNT]",,,,NEUTRAL,,COMMON,,OG,,,"[x]<b>Taunt</b>
<b>Battlecry:</b> Give your C'Thun
<b>Taunt</b> <i>(wherever it is).</i>",MINION,0,184.0,577,0.318890814558
1492,Twilight Guardian,-12.013051033,30.4554958344,,Slawomir Maniak,2.0,NEUTRAL,,1.0,,4.0,2569.0,,,,,"A result of magical experiments carried out by the Black Dragonflight, it's not his fault that he's a vicious killer.",6.0,,,,AT_017,[BATTLECRY],,,,NEUTRAL,DRAGON,EPIC,[TAUNT],TGT,,,"<b>Battlecry:</b> If you're holding a Dragon, gain +1 Attack and <b>Taunt</b>.",MINION,0,9806.0,19328,0.507346854305
1493,Twilight Summoner,-5.96711206436,16.7731971741,,Jim Nelson,1.0,NEUTRAL,,1.0,,4.0,38833.0,,,,,"If you strike him down, he shall become more powerful than you can possibly imagine.",1.0,,,,OG_272,[DEATHRATTLE],,,,NEUTRAL,,EPIC,,OG,,,<b>Deathrattle:</b> Summon a 5/5 Faceless Destroyer.,MINION,0,609.0,1098,0.554644808743
1494,Twilight Whelp,-18.5427360535,30.2104473114,,Sam Nielson,2.0,PRIEST,,1.0,,1.0,2286.0,,,,,"The twilight whelps are basically magic-vampires. Despite this, they are not a reference to any popular series of novels.",1.0,,"Unlocked in Blackrock Spire, in the Blackrock Mountain adventure.","Crafting unlocked in Blackrock Spire, in the Blackrock Mountain adventure.",BRM_004,[BATTLECRY],,,,PRIEST,DRAGON,COMMON,,BRM,,,"<b>Battlecry:</b> If you're holding a Dragon, gain +2 Health.",MINION,4,3980.0,7677,0.518431679041
